32672 508592 27 31 Balanced
32672 508640 27 31 Balanced
32672 508864 28 31 Balanced
32672 508784 28 31 Balanced
0 0 1 31 SingleCore
0 0 1 31 SingleCore
0 0 2 31 SingleCore
0 0 2 31 SingleCore
0 0 3 31 SingleCore
0 0 3 31 SingleCore
0 0 4 31 SingleCore
0 0 4 31 SingleCore
0 0 5 31 SingleCore
0 0 5 31 SingleCore
0 0 6 31 SingleCore
0 0 6 31 SingleCore
0 0 7 31 SingleCore
0 0 7 31 SingleCore
0 0 8 31 SingleCore
0 0 8 31 SingleCore
0 0 9 31 SingleCore
0 0 9 31 SingleCore
0 0 10 31 SingleCore
0 0 10 31 SingleCore
0 0 11 31 SingleCore
0 0 11 31 SingleCore
0 0 12 31 SingleCore
0 0 12 31 SingleCore
0 0 13 31 SingleCore
0 0 13 31 SingleCore
0 0 14 31 SingleCore
0 0 14 31 SingleCore
0 0 15 31 SingleCore
0 0 15 31 SingleCore
0 0 16 31 SingleCore
0 0 16 31 SingleCore
0 0 17 31 SingleCore
0 0 17 31 SingleCore
0 0 18 31 SingleCore
0 0 18 31 SingleCore
0 0 19 31 SingleCore
0 0 19 31 SingleCore
0 0 20 31 SingleCore
0 0 20 31 SingleCore
0 0 21 31 SingleCore
0 0 21 31 SingleCore
0 0 22 31 SingleCore
0 0 22 31 SingleCore
0 0 23 31 SingleCore
0 0 23 31 SingleCore
0 0 24 31 SingleCore
0 0 24 31 SingleCore
0 0 25 31 SingleCore
0 0 25 31 SingleCore
0 0 26 31 SingleCore
0 0 26 31 SingleCore
0 0 27 31 SingleCore
0 0 27 31 SingleCore
0 0 28 31 SingleCore
0 0 28 31 SingleCore
31984 62976 1 31 Balanced
31984 62752 1 31 Balanced
31984 87840 2 31 Balanced
32000 87504 2 31 Balanced
31984 112752 3 31 Balanced
31968 112736 3 31 Balanced
31984 139056 4 31 Balanced
31984 139152 4 31 Balanced
31984 166368 5 31 Balanced
31984 166576 5 31 Balanced
31968 193376 6 31 Balanced
32016 193392 6 31 Balanced
31984 221200 7 31 Balanced
32000 221216 7 31 Balanced
31984 249808 8 31 Balanced
31968 249600 8 31 Balanced
31984 276832 9 31 Balanced
31984 276816 9 31 Balanced
31968 276960 10 31 Balanced
32000 276912 10 31 Balanced
31984 303856 11 31 Balanced
31984 303888 11 31 Balanced
32000 304016 12 31 Balanced
31968 303968 12 31 Balanced
31984 332832 13 31 Balanced
32000 332944 13 31 Balanced
31984 332944 14 31 Balanced
31984 333152 14 31 Balanced
31984 361552 15 31 Balanced
32000 361568 15 31 Balanced
31984 361936 16 31 Balanced
31984 361712 16 31 Balanced
31984 388112 17 31 Balanced
31968 388192 17 31 Balanced
31984 388368 18 31 Balanced
31984 388448 18 31 Balanced
31968 416560 19 31 Balanced
31984 416736 19 31 Balanced
31968 416768 20 31 Balanced
31968 416768 20 31 Balanced
31984 445392 21 31 Balanced
31984 445472 21 31 Balanced
31968 445792 22 31 Balanced
31984 445488 22 31 Balanced
31984 474432 23 31 Balanced
31968 474464 23 31 Balanced
32000 474624 24 31 Balanced
31984 474720 24 31 Balanced
32000 500160 25 31 Balanced
31984 500160 25 31 Balanced
31984 500224 26 31 Balanced
31984 500240 26 31 Balanced
31984 500528 27 31 Balanced
32000 500496 27 31 Balanced
31984 500672 28 31 Balanced
31984 500640 28 31 Balanced
31984 221424 28 23 Randomised
