32624 441632 28 9 Balanced
32640 441616 28 9 Balanced
32624 433440 28 10 Balanced
32624 433248 28 10 Balanced
32624 432224 28 11 Balanced
32624 432192 28 11 Balanced
32624 431200 28 12 Balanced
32624 431152 28 12 Balanced
32624 432480 28 13 Balanced
32624 432400 28 13 Balanced
32640 448416 28 14 Balanced
32624 448432 28 14 Balanced
32624 463584 28 15 Balanced
32624 463616 28 15 Balanced
32624 487824 28 16 Balanced
32608 487744 28 16 Balanced
32624 477520 28 17 Balanced
32624 477488 28 17 Balanced
32624 471680 28 18 Balanced
32624 471712 28 18 Balanced
32624 474128 28 19 Balanced
32624 474128 28 19 Balanced
32624 468736 28 20 Balanced
32608 468736 28 20 Balanced
32624 468976 28 21 Balanced
32624 468864 28 21 Balanced
32624 480752 28 22 Balanced
32624 480784 28 22 Balanced
32640 486400 28 23 Balanced
32640 486416 28 23 Balanced
32624 511392 28 24 Balanced
32624 511536 28 24 Balanced
32640 505296 28 25 Balanced
32624 505248 28 25 Balanced
32624 503936 28 26 Balanced
32640 503952 28 26 Balanced
32608 504256 28 27 Balanced
32624 504256 28 27 Balanced
32624 501568 28 28 Balanced
32608 501552 28 28 Balanced
32640 500384 28 29 Balanced
32608 500368 28 29 Balanced
32624 503520 28 30 Balanced
32624 503488 28 30 Balanced
32624 509552 28 31 Balanced
32624 509536 28 31 Balanced
32096 279136 28 1 Balanced
32112 279232 28 1 Balanced
32080 302592 28 2 Balanced
32112 302320 28 2 Balanced
32096 337056 28 3 Balanced
32080 336896 28 3 Balanced
32096 371136 28 4 Balanced
32112 371168 28 4 Balanced
32112 384816 28 5 Balanced
32096 384640 28 5 Balanced
32112 410432 28 6 Balanced
32096 410384 28 6 Balanced
32112 441920 28 7 Balanced
32080 441808 28 7 Balanced
32096 450912 28 8 Balanced
32112 450704 28 8 Balanced
32096 434528 28 9 Balanced
32112 434432 28 9 Balanced
32096 426096 28 10 Balanced
32096 426176 28 10 Balanced
32096 425248 28 11 Balanced
32096 425088 28 11 Balanced
32096 424336 28 12 Balanced
32096 424224 28 12 Balanced
32112 425728 28 13 Balanced
32080 425680 28 13 Balanced
32112 441248 28 14 Balanced
32096 441136 28 14 Balanced
32096 456944 28 15 Balanced
32112 456944 28 15 Balanced
32112 480688 28 16 Balanced
32112 480800 28 16 Balanced
32096 470640 28 17 Balanced
32096 470544 28 17 Balanced
32096 464704 28 18 Balanced
32112 464848 28 18 Balanced
32096 467232 28 19 Balanced
32112 467360 28 19 Balanced
32096 461856 28 20 Balanced
32112 461952 28 20 Balanced
32112 462272 28 21 Balanced
32112 462224 28 21 Balanced
32080 473792 28 22 Balanced
32112 473856 28 22 Balanced
32096 479472 28 23 Balanced
32096 479440 28 23 Balanced
32112 504672 28 24 Balanced
32096 504608 28 24 Balanced
32080 498352 28 25 Balanced
32112 498352 28 25 Balanced
32112 497248 28 26 Balanced
32096 497296 28 26 Balanced
32112 497488 28 27 Balanced
32096 497424 28 27 Balanced
32112 494848 28 28 Balanced
32112 495008 28 28 Balanced
32096 493744 28 29 Balanced
32112 493568 28 29 Balanced
32096 496560 28 30 Balanced
32096 496544 28 30 Balanced
32096 502768 28 31 Balanced
32112 502880 28 31 Balanced
32512 81504 28 31 Chunk
32512 81568 28 31 Chunk
32496 81632 28 31 Chunk
32496 81520 28 31 Chunk
33056 242176 28 31 Randomised
33072 242176 28 31 Randomised
33056 242192 28 31 Randomised
33088 242208 28 31 Randomised
32480 90528 28 31 Stride
32496 90608 28 31 Stride
32512 90608 28 31 Stride
32496 90624 28 31 Stride
32496 90496 28 31 OffsetStride
32512 90560 28 31 OffsetStride
32496 90736 28 31 OffsetStride
32496 90720 28 31 OffsetStride
32576 509264 28 31 Balanced
32592 508976 28 31 Balanced
32576 508784 28 31 Balanced
32592 509088 28 31 Balanced
33088 82432 28 31 Chunk
33072 82480 28 31 Chunk
33088 82320 28 31 Chunk
33088 82384 28 31 Chunk
32720 238864 28 31 Randomised
32688 238880 28 31 Randomised
32688 238880 28 31 Randomised
32704 238864 28 31 Randomised
33072 91504 28 31 Stride
33072 91568 28 31 Stride
33088 91504 28 31 Stride
33088 91520 28 31 Stride
33088 91600 28 31 OffsetStride
33088 91504 28 31 OffsetStride
33072 91584 28 31 OffsetStride
33088 91600 28 31 OffsetStride
32624 509664 28 31 Balanced
32624 509680 28 31 Balanced
32624 509632 28 31 Balanced
32624 509600 28 31 Balanced
32400 80176 28 31 Chunk
32400 80048 28 31 Chunk
32416 80160 28 31 Chunk
32416 80096 28 31 Chunk
32112 216224 28 31 Randomised
32112 216208 28 31 Randomised
32112 216256 28 31 Randomised
32128 216240 28 31 Randomised
32400 89392 28 31 Stride
32400 89504 28 31 Stride
32400 89392 28 31 Stride
32416 89408 28 31 Stride
32400 89360 28 31 OffsetStride
32416 89376 28 31 OffsetStride
32400 89376 28 31 OffsetStride
32400 89488 28 31 OffsetStride
32112 503024 28 31 Balanced
32096 502848 28 31 Balanced
32096 502688 28 31 Balanced
32096 502640 28 31 Balanced
32128 85856 4 31 Randomised
32128 85840 4 31 Randomised
32128 95056 5 31 Randomised
32128 95200 5 31 Randomised
32128 106160 6 31 Randomised
32128 106144 6 31 Randomised
32144 116480 7 31 Randomised
32112 116544 7 31 Randomised
32144 125568 8 31 Randomised
32128 125520 8 31 Randomised
32128 134784 9 31 Randomised
32128 134736 9 31 Randomised
32144 135024 10 31 Randomised
32128 135104 10 31 Randomised
32128 145744 11 31 Randomised
32112 145632 11 31 Randomised
32128 145856 12 31 Randomised
32112 145888 12 31 Randomised
32128 156704 13 31 Randomised
32112 156640 13 31 Randomised
32128 156736 14 31 Randomised
32144 156976 14 31 Randomised
32128 165840 15 31 Randomised
32112 165888 15 31 Randomised
32128 166048 16 31 Randomised
32112 166032 16 31 Randomised
32128 175328 17 31 Randomised
32128 175328 17 31 Randomised
32128 175424 18 31 Randomised
32128 175520 18 31 Randomised
32128 186576 19 31 Randomised
32112 186544 19 31 Randomised
32112 186688 20 31 Randomised
32128 186768 20 31 Randomised
32112 196992 21 31 Randomised
32112 196992 21 31 Randomised
32128 197216 22 31 Randomised
32128 197168 22 31 Randomised
32128 206112 23 31 Randomised
32112 206432 23 31 Randomised
32128 206320 24 31 Randomised
32112 206352 24 31 Randomised
32128 215664 25 31 Randomised
32128 215712 25 31 Randomised
32128 215888 26 31 Randomised
32096 215984 26 31 Randomised
32112 216128 27 31 Randomised
32128 216096 27 31 Randomised
32112 216240 28 31 Randomised
32128 216320 28 31 Randomised
31968 1088 1 31 SingleCore
31968 1104 1 31 SingleCore
31968 2160 2 31 SingleCore
31968 2176 2 31 SingleCore
31968 3232 3 31 SingleCore
31968 3248 3 31 SingleCore
31968 4304 4 31 SingleCore
31968 4304 4 31 SingleCore
31984 5392 5 31 SingleCore
31968 5376 5 31 SingleCore
31952 6464 6 31 SingleCore
31968 6448 6 31 SingleCore
31968 7536 7 31 SingleCore
31968 7520 7 31 SingleCore
31968 8592 8 31 SingleCore
31968 8592 8 31 SingleCore
31968 9696 9 31 SingleCore
31952 9696 9 31 SingleCore
31968 9856 10 31 SingleCore
31968 9872 10 31 SingleCore
31968 10944 11 31 SingleCore
31968 10928 11 31 SingleCore
31984 11104 12 31 SingleCore
31968 11104 12 31 SingleCore
31952 12176 13 31 SingleCore
31968 12192 13 31 SingleCore
31968 12336 14 31 SingleCore
31968 12336 14 31 SingleCore
31952 13408 15 31 SingleCore
31968 13424 15 31 SingleCore
31968 13584 16 31 SingleCore
31968 13600 16 31 SingleCore
31968 14640 17 31 SingleCore
31968 14656 17 31 SingleCore
31968 14800 18 31 SingleCore
31984 14816 18 31 SingleCore
31968 15888 19 31 SingleCore
31968 15888 19 31 SingleCore
31968 16048 20 31 SingleCore
31968 16064 20 31 SingleCore
31968 17120 21 31 SingleCore
31968 17120 21 31 SingleCore
31968 17280 22 31 SingleCore
31968 17280 22 31 SingleCore
31968 18368 23 31 SingleCore
31952 18384 23 31 SingleCore
31952 18528 24 31 SingleCore
31968 18512 24 31 SingleCore
31968 19616 25 31 SingleCore
31968 19632 25 31 SingleCore
31968 19808 26 31 SingleCore
31952 19792 26 31 SingleCore
31968 19952 27 31 SingleCore
31968 19968 27 31 SingleCore
31968 20128 28 31 SingleCore
31968 20128 28 31 SingleCore
32576 64656 1 31 Balanced
32576 64672 1 31 Balanced
32576 90144 2 31 Balanced
32576 89872 2 31 Balanced
32576 115488 3 31 Balanced
32576 115520 3 31 Balanced
32592 142208 4 31 Balanced
32576 142112 4 31 Balanced
32576 170016 5 31 Balanced
32576 169952 5 31 Balanced
32592 197312 6 31 Balanced
32576 197312 6 31 Balanced
32576 225424 7 31 Balanced
32576 225488 7 31 Balanced
32576 254128 8 31 Balanced
32592 254240 8 31 Balanced
32576 281824 9 31 Balanced
32592 281808 9 31 Balanced
32576 281968 10 31 Balanced
32592 282000 10 31 Balanced
32576 309216 11 31 Balanced
32592 309408 11 31 Balanced
32592 309312 12 31 Balanced
32576 309360 12 31 Balanced
32576 338880 13 31 Balanced
32592 338928 13 31 Balanced
32576 339072 14 31 Balanced
32576 339120 14 31 Balanced
32592 367840 15 31 Balanced
32592 367792 15 31 Balanced
32592 368160 16 31 Balanced
32592 368064 16 31 Balanced
32576 394784 17 31 Balanced
32576 394864 17 31 Balanced
32592 394944 18 31 Balanced
32576 394960 18 31 Balanced
32576 423632 19 31 Balanced
32576 423648 19 31 Balanced
32576 423840 20 31 Balanced
32576 423680 20 31 Balanced
32576 453120 21 31 Balanced
32576 453104 21 31 Balanced
32576 453184 22 31 Balanced
32576 453312 22 31 Balanced
32576 482576 23 31 Balanced
32592 482416 23 31 Balanced
32592 482624 24 31 Balanced
32576 482672 24 31 Balanced
32576 508528 25 31 Balanced
32592 508720 25 31 Balanced
32592 508736 26 31 Balanced
32592 508768 26 31 Balanced
32592 508800 27 31 Balanced
32576 508848 27 31 Balanced
32592 509200 28 31 Balanced
32592 509104 28 31 Balanced
31744 1088 1 31 SingleCore
31712 1088 1 31 SingleCore
31744 2160 2 31 SingleCore
31744 2160 2 31 SingleCore
31744 3216 3 31 SingleCore
31712 3216 3 31 SingleCore
31744 4288 4 31 SingleCore
31744 4288 4 31 SingleCore
31728 5328 5 31 SingleCore
31744 5328 5 31 SingleCore
31728 6400 6 31 SingleCore
31728 6400 6 31 SingleCore
31728 7456 7 31 SingleCore
31728 7456 7 31 SingleCore
31728 8528 8 31 SingleCore
31728 8544 8 31 SingleCore
31744 9632 9 31 SingleCore
31728 9632 9 31 SingleCore
31728 9792 10 31 SingleCore
31728 9792 10 31 SingleCore
31728 10864 11 31 SingleCore
31744 10864 11 31 SingleCore
31744 11024 12 31 SingleCore
31728 11024 12 31 SingleCore
31728 12080 13 31 SingleCore
31728 12080 13 31 SingleCore
31728 12256 14 31 SingleCore
31728 12240 14 31 SingleCore
31728 13296 15 31 SingleCore
31744 13312 15 31 SingleCore
31728 13488 16 31 SingleCore
31744 13488 16 31 SingleCore
31744 14528 17 31 SingleCore
31728 14544 17 31 SingleCore
31728 14704 18 31 SingleCore
31744 14688 18 31 SingleCore
31728 15760 19 31 SingleCore
31744 15760 19 31 SingleCore
31712 15936 20 31 SingleCore
31728 15920 20 31 SingleCore
31728 16992 21 31 SingleCore
31744 16976 21 31 SingleCore
31728 17152 22 31 SingleCore
31728 17152 22 31 SingleCore
31728 18224 23 31 SingleCore
31712 18224 23 31 SingleCore
31728 18368 24 31 SingleCore
31728 18384 24 31 SingleCore
31744 19472 25 31 SingleCore
31744 19488 25 31 SingleCore
31744 19648 26 31 SingleCore
31744 19648 26 31 SingleCore
31712 19808 27 31 SingleCore
31744 19808 27 31 SingleCore
31744 19984 28 31 SingleCore
31728 19968 28 31 SingleCore
32624 64384 1 31 Balanced
32624 64496 1 31 Balanced
32624 89632 2 31 Balanced
32624 89632 2 31 Balanced
32624 115408 3 31 Balanced
32608 115376 3 31 Balanced
32640 142064 4 31 Balanced
32640 142096 4 31 Balanced
32624 169856 5 31 Balanced
32608 169808 5 31 Balanced
32624 197184 6 31 Balanced
32624 197200 6 31 Balanced
32624 225600 7 31 Balanced
32624 225568 7 31 Balanced
32608 254320 8 31 Balanced
32624 254288 8 31 Balanced
32624 282000 9 31 Balanced
32624 282080 9 31 Balanced
32624 282256 10 31 Balanced
32624 282176 10 31 Balanced
32608 309328 11 31 Balanced
32624 309344 11 31 Balanced
32640 309552 12 31 Balanced
32624 309536 12 31 Balanced
32640 339024 13 31 Balanced
32640 339056 13 31 Balanced
32624 339312 14 31 Balanced
32624 339280 14 31 Balanced
32624 368144 15 31 Balanced
32640 368144 15 31 Balanced
32624 368272 16 31 Balanced
32624 368320 16 31 Balanced
32640 395200 17 31 Balanced
32624 395168 17 31 Balanced
32624 395232 18 31 Balanced
32640 395280 18 31 Balanced
32624 424064 19 31 Balanced
32640 423872 19 31 Balanced
32624 424112 20 31 Balanced
32624 424112 20 31 Balanced
32624 453488 21 31 Balanced
32624 453440 21 31 Balanced
32624 453632 22 31 Balanced
32608 453632 22 31 Balanced
32608 482784 23 31 Balanced
32624 482928 23 31 Balanced
32624 483008 24 31 Balanced
32624 482992 24 31 Balanced
32608 509136 25 31 Balanced
32608 509120 25 31 Balanced
32624 509280 26 31 Balanced
32624 509264 26 31 Balanced
32640 509440 27 31 Balanced
32624 509424 27 31 Balanced
32624 509568 28 31 Balanced
32624 509696 28 31 Balanced
31120 1088 1 31 SingleCore
31120 1088 1 31 SingleCore
31104 2160 2 31 SingleCore
31104 2160 2 31 SingleCore
31120 3216 3 31 SingleCore
31104 3216 3 31 SingleCore
31120 4288 4 31 SingleCore
31120 4288 4 31 SingleCore
31120 5344 5 31 SingleCore
31120 5344 5 31 SingleCore
31104 6416 6 31 SingleCore
31120 6400 6 31 SingleCore
31120 7456 7 31 SingleCore
31120 7456 7 31 SingleCore
31120 8512 8 31 SingleCore
31120 8528 8 31 SingleCore
31120 9616 9 31 SingleCore
31120 9632 9 31 SingleCore
31120 9792 10 31 SingleCore
31120 9792 10 31 SingleCore
31120 10848 11 31 SingleCore
31104 10848 11 31 SingleCore
31120 11024 12 31 SingleCore
31104 11024 12 31 SingleCore
31120 12080 13 31 SingleCore
31120 12080 13 31 SingleCore
31120 12240 14 31 SingleCore
31104 12240 14 31 SingleCore
31120 13296 15 31 SingleCore
31104 13312 15 31 SingleCore
31104 13472 16 31 SingleCore
31104 13472 16 31 SingleCore
31120 14528 17 31 SingleCore
31104 14544 17 31 SingleCore
31120 14704 18 31 SingleCore
31120 14704 18 31 SingleCore
31120 15760 19 31 SingleCore
31120 15776 19 31 SingleCore
31120 15920 20 31 SingleCore
31104 15936 20 31 SingleCore
31104 16992 21 31 SingleCore
31120 16992 21 31 SingleCore
31104 17152 22 31 SingleCore
31120 17152 22 31 SingleCore
31136 18208 23 31 SingleCore
31104 18208 23 31 SingleCore
31104 18384 24 31 SingleCore
31104 18384 24 31 SingleCore
31120 19488 25 31 SingleCore
31104 19488 25 31 SingleCore
31120 19648 26 31 SingleCore
31120 19648 26 31 SingleCore
31120 19824 27 31 SingleCore
31120 19808 27 31 SingleCore
31104 19984 28 31 SingleCore
31104 19984 28 31 SingleCore
32112 63536 1 31 Balanced
32112 63280 1 31 Balanced
32112 88000 2 31 Balanced
32096 88368 2 31 Balanced
32096 113648 3 31 Balanced
32112 113392 3 31 Balanced
32096 140288 4 31 Balanced
32096 139952 4 31 Balanced
32096 167408 5 31 Balanced
32112 167600 5 31 Balanced
32128 194544 6 31 Balanced
32096 194352 6 31 Balanced
32112 222448 7 31 Balanced
32096 222560 7 31 Balanced
32112 251136 8 31 Balanced
32112 251056 8 31 Balanced
32096 277952 9 31 Balanced
32128 278176 9 31 Balanced
32112 278304 10 31 Balanced
32112 278272 10 31 Balanced
32128 305344 11 31 Balanced
32096 305184 11 31 Balanced
32112 305648 12 31 Balanced
32112 305648 12 31 Balanced
32128 334528 13 31 Balanced
32096 334784 13 31 Balanced
32128 335248 14 31 Balanced
32112 334784 14 31 Balanced
32112 363456 15 31 Balanced
32128 363504 15 31 Balanced
32096 363696 16 31 Balanced
32112 363664 16 31 Balanced
32096 390016 17 31 Balanced
32096 390016 17 31 Balanced
32112 390288 18 31 Balanced
32112 390160 18 31 Balanced
32096 418512 19 31 Balanced
32096 418592 19 31 Balanced
32080 419232 20 31 Balanced
32112 418768 20 31 Balanced
32112 447680 21 31 Balanced
32080 447680 21 31 Balanced
32096 447984 22 31 Balanced
32112 448016 22 31 Balanced
32128 477008 23 31 Balanced
32096 476896 23 31 Balanced
32096 477104 24 31 Balanced
32112 477248 24 31 Balanced
32128 502256 25 31 Balanced
32080 502304 25 31 Balanced
32096 502224 26 31 Balanced
32096 502640 26 31 Balanced
32112 502752 27 31 Balanced
32096 502560 27 31 Balanced
32096 502784 28 31 Balanced
32096 502512 28 31 Balanced
